z_sphere_mm,alpha_deg,phi_deg,Fx_B0_raw_mN,Fx_B1_raw_mN,Fx_B2_raw_mN,Fx_hold_corr_mN,DeltaFx_ball_mN,Fx_total_corr_mN,Fy_total_corr_mN,Fz_total_corr_mN,elements,DOF,min_quality,same_mesh_verified,status
94.0000000000,-20.0000000000,136.800000000,-0.107406028145,-0.235458704922,-0.0614021803719,-0.128052676776,0.174056524550,0.0460038477734,0.0573909474222,-0.114887920756,872415,1164430,0.220600000000,true,SUCCESS
94.0000000000,-20.0000000000,140.400000000,-0.107406028145,-0.235458704922,-0.0685983907392,-0.128052676776,0.166860314182,0.0388076374061,0.0606667471887,-0.102736530252,872415,1164430,0.220600000000,true,SUCCESS
94.0000000000,-20.0000000000,144.000000000,-0.107406028145,-0.235458704922,-0.0761769218113,-0.128052676776,0.159281783110,0.0312291063340,0.0637034253241,-0.0899355993334,872415,1164430,0.220600000000,true,SUCCESS
94.0000000000,-20.0000000000,147.600000000,-0.107406028145,-0.235458704922,-0.0841078284087,-0.128052676776,0.151350876513,0.0232981997366,0.0664889890239,-0.0765355574650,872415,1164430,0.220600000000,true,SUCCESS
94.0000000000,-20.0000000000,151.200000000,-0.107406028145,-0.235458704922,-0.0923597782613,-0.128052676776,0.143098926660,0.0150462498840,0.0690124331640,-0.0625891945858,872415,1164430,0.220600000000,true,SUCCESS
94.0000000000,-20.0000000000,154.800000000,-0.107406028145,-0.235458704922,-0.100900173820,-0.128052676776,0.134558531101,0.00650585432510,0.0712637832604,-0.0481514623790,872415,1164430,0.220600000000,true,SUCCESS
94.0000000000,-20.0000000000,158.400000000,-0.107406028145,-0.235458704922,-0.109695279586,-0.128052676776,0.125763425336,-0.00228925144055,0.0732341345508,-0.0332792651344,872415,1164430,0.220600000000,true,SUCCESS
94.0000000000,-20.0000000000,162.000000000,-0.107406028145,-0.235458704922,-0.118710359169,-0.128052676776,0.116748345752,-0.0113043310241,0.0749156884416,-0.0180312243483,872415,1164430,0.220600000000,true,SUCCESS
94.0000000000,-20.0000000000,165.600000000,-0.107406028145,-0.235458704922,-0.127909812457,-0.128052676776,0.107548892465,-0.0205037843117,0.0763017835532,-0.00246744962071,872415,1164430,0.220600000000,true,SUCCESS
94.0000000000,-20.0000000000,169.200000000,-0.107406028145,-0.235458704922,-0.137257311614,-0.128052676776,0.0982013933072,-0.0298512834692,0.0773869209814,0.0133506804599,872415,1164430,0.220600000000,true,SUCCESS
94.0000000000,-20.0000000000,172.800000000,-0.107406028145,-0.235458704922,-0.146715953634,-0.128052676776,0.0887427512880,-0.0393099254884,0.0781667890516,0.0293607910006,872415,1164430,0.220600000000,true,SUCCESS
94.0000000000,-20.0000000000,176.400000000,-0.107406028145,-0.235458704922,-0.156248396447,-0.128052676776,0.0792103084751,-0.0488423683013,0.0786382779242,0.0454997217978,872415,1164430,0.220600000000,true,SUCCESS
94.0000000000,-20.0000000000,180.000000000,-0.107406028145,-0.235458704922,-0.165817013128,-0.128052676776,0.0696416917941,-0.0584109849823,0.0787994943303,0.0617037996361,872415,1164430,0.220600000000,true,SUCCESS
94.0000000000,-20.0000000000,183.600000000,-0.107406028145,-0.235458704922,-0.175384038658,-0.128052676776,0.0600746662640,-0.0679780105123,0.0786497690157,0.0779090827715,872415,1164430,0.220600000000,true,SUCCESS
94.0000000000,-20.0000000000,187.200000000,-0.107406028145,-0.235458704922,-0.184911718595,-0.128052676776,0.0505469863262,-0.0775056904502,0.0781896597804,0.0940516117380,872415,1164430,0.220600000000,true,SUCCESS
94.0000000000,-20.0000000000,190.800000000,-0.107406028145,-0.235458704922,-0.194362456576,-0.128052676776,0.0410962483456,-0.0869564284308,0.0774209493592,0.110067656508,872415,1164430,0.220600000000,true,SUCCESS
94.0000000000,-20.0000000000,194.400000000,-0.107406028145,-0.235458704922,-0.203698967291,-0.128052676776,0.0317597376309,-0.0962929391455,0.0763466403133,0.125893985262,872415,1164430,0.220600000000,true,SUCCESS
94.0000000000,-20.0000000000,198.000000000,-0.107406028145,-0.235458704922,-0.212884417676,-0.128052676776,0.0225742872455,-0.105478389531,0.0749709419436,0.141468093519,872415,1164430,0.220600000000,true,SUCCESS
94.0000000000,-20.0000000000,201.600000000,-0.107406028145,-0.235458704922,-0.221882577488,-0.128052676776,0.0135761274338,-0.114476549343,0.0732992557890,0.156728471197,872415,1164430,0.220600000000,true,SUCCESS
94.0000000000,-20.0000000000,205.200000000,-0.107406028145,-0.235458704922,-0.230657954294,-0.128052676776,0.00480075062809,-0.123251926148,0.0713381524447,0.171614818134,872415,1164430,0.220600000000,true,SUCCESS
94.0000000000,-20.0000000000,208.800000000,-0.107406028145,-0.235458704922,-0.239175945095,-0.128052676776,-0.00371724017290,-0.131769916949,0.0690953496094,0.186068326544,872415,1164430,0.220600000000,true,SUCCESS
94.0000000000,-20.0000000000,212.400000000,-0.107406028145,-0.235458704922,-0.247402960485,-0.128052676776,-0.0119442555634,-0.139996932340,0.0665796783909,0.200031870379,872415,1164430,0.220600000000,true,SUCCESS
94.0000000000,-20.0000000000,216.000000000,-0.107406028145,-0.235458704922,-0.255306564117,-0.128052676776,-0.0198478591955,-0.147900535972,0.0638010509708,0.213450258946,872415,1164430,0.220600000000,true,SUCCESS
94.0000000000,-20.0000000000,219.600000000,-0.107406028145,-0.235458704922,-0.262855596034,-0.128052676776,-0.0273968911127,-0.155449567889,0.0607704204939,0.226270440668,872415,1164430,0.220600000000,true,SUCCESS
94.0000000000,-20.0000000000,223.200000000,-0.107406028145,-0.235458704922,-0.270020299471,-0.128052676776,-0.0345615945491,-0.162614271325,0.0574997393228,0.238441729961,872415,1164430,0.220600000000,true,SUCCESS
